"id","GPS.Fix.Time","GPS.UTM.Northing","GPS.UTM.Easting"
"emanuel","2019.10.01 04:15:03",7875757,630387
"emanuel","2019.10.01 04:28:42",7875868,630451
"emanuel","2019.10.01 04:36:03",7875896,630448
"emanuel","2019.10.01 22:25:02",7875907,630524
"emanuel","2019.10.01 22:39:02",7875920,630505
"emanuel","2019.10.01 22:45:49",7875959,630497
"emanuel","2019.10.01 22:53:02",7875962,630502
"emanuel","2019.10.01 23:06:33",7875987,630554
"emanuel","2019.10.01 23:14:03",7875994,630637
"emanuel","2019.10.01 23:20:51",7876015,630678
"emanuel","2019.10.01 23:27:34",7876054,630687
"emanuel","2019.10.01 23:35:03",7876048,630656
"emanuel","2019.10.01 23:42:02",7876329,630495
"emanuel","2019.10.01 23:48:26",7876105,630705
"emanuel","2019.10.01 23:55:36",7876120,630706
"emanuel","2019.10.02 00:02:36",7876175,630657
"emanuel","2019.10.02 00:09:47",7876266,630691
"emanuel","2019.10.02 00:16:34",7876094,630607
"emanuel","2019.10.02 00:30:41",7876393,630685
"emanuel","2019.10.02 00:37:12",7876411,630582
"emanuel","2019.10.02 00:44:39",7876412,630789
"emanuel","2019.10.02 00:51:40",7876480,630606
"emanuel","2019.10.02 00:59:01",7876476,630511
"emanuel","2019.10.02 01:05:56",7876496,630460
"emanuel","2019.10.02 01:13:02",7876522,630421
"emanuel","2019.10.02 01:41:02",7876645,630283
"emanuel","2019.10.02 01:47:41",7876629,630170
"emanuel","2019.10.02 01:54:20",7876638,630090
"emanuel","2019.10.02 02:01:23",7876592,629969
"emanuel","2019.10.02 02:08:16",7876554,629954
"emanuel","2019.10.02 02:15:22",7876510,629911
"emanuel","2019.10.02 02:22:20",7876500,629863
"emanuel","2019.10.02 02:43:58",7876409,629966
"emanuel","2019.10.02 02:50:22",7876443,629981
"emanuel","2019.10.02 02:57:15",7876446,630025
"emanuel","2019.10.02 03:05:03",7876439,630049
"emanuel","2019.10.02 03:18:49",7876558,630143
"emanuel","2019.10.02 03:25:17",7876532,630115
"emanuel","2019.10.02 03:39:49",7876609,630130
"emanuel","2019.10.02 03:46:48",7876473,630296
"emanuel","2019.10.02 03:53:17",7876586,630112
"emanuel","2019.10.02 04:00:32",7876338,629912
"emanuel","2019.10.02 04:07:53",7876647,630139
"emanuel","2019.10.02 04:14:14",7876666,630144
"emanuel","2019.10.02 04:21:44",7876678,630125
"emanuel","2019.10.02 04:28:47",7876652,630156
"emanuel","2019.10.02 04:42:46",7876527,630240
"emanuel","2019.10.02 04:56:50",7876498,630421
"emanuel","2019.10.02 05:03:44",7876434,630528
"emanuel","2019.10.02 05:11:03",7876369,630518
"emanuel","2019.10.02 05:17:19",7876339,630492
"emanuel","2019.10.02 05:31:36",7876201,630487
"emanuel","2019.10.02 05:38:31",7876128,630469
"emanuel","2019.10.02 05:52:28",7875889,630586
"emanuel","2019.10.02 06:00:02",7875923,630542
"emanuel","2019.10.02 06:06:44",7875891,630530
"emanuel","2019.10.02 06:13:38",7875921,630536
"emanuel","2019.10.02 06:21:02",7875931,630505
"emanuel","2019.10.02 22:24:43",7875853,630525
"emanuel","2019.10.02 22:39:03",7875861,630532
"emanuel","2019.10.02 22:52:43",7875771,630533
"emanuel","2019.10.02 23:00:03",7875782,630550
"emanuel","2019.10.02 23:13:16",7875729,630519
"emanuel","2019.10.02 23:21:03",7875700,630493
"emanuel","2019.10.02 23:35:03",7875656,630493
"emanuel","2019.10.02 23:41:45",7875634,630501
"emanuel","2019.10.02 23:48:24",7875563,630477
"emanuel","2019.10.02 23:56:03",7875575,630484
"emanuel","2019.10.03 00:03:03",7875544,630483
"emanuel","2019.10.03 00:09:31",7875472,630499
"emanuel","2019.10.03 00:16:33",7875467,630464
"emanuel","2019.10.03 00:23:29",7875395,630439
"emanuel","2019.10.03 00:30:18",7875369,630422
"emanuel","2019.10.03 00:37:55",7875338,630367
"emanuel","2019.10.03 00:44:21",7875326,630373
"emanuel","2019.10.03 00:51:39",7875346,630432
"emanuel","2019.10.03 00:59:03",7874859,630359
"emanuel","2019.10.03 01:05:50",7875328,630454
"emanuel","2019.10.03 01:26:21",7875236,630430
"emanuel","2019.10.03 01:33:19",7875058,630270
"emanuel","2019.10.03 01:40:30",7875178,630467
"emanuel","2019.10.03 01:54:22",7875126,630392
"emanuel","2019.10.03 02:09:04",7874879,630212
"emanuel","2019.10.03 02:16:04",7875083,630388
"emanuel","2019.10.03 02:23:04",7875028,630372
"emanuel","2019.10.03 02:29:29",7875036,630340
"emanuel","2019.10.03 02:43:54",7874906,630354
"emanuel","2019.10.03 02:50:19",7874869,630377
"emanuel","2019.10.03 03:04:34",7874898,630425
"emanuel","2019.10.03 03:18:19",7874998,630434
"emanuel","2019.10.03 03:25:41",7874985,630448
"emanuel","2019.10.03 03:33:04",7875047,630503
"emanuel","2019.10.03 03:39:29",7875027,630484
"emanuel","2019.10.03 03:46:17",7875009,630541
"emanuel","2019.10.03 03:53:33",7875047,630563
"emanuel","2019.10.03 04:00:21",7875052,630571
"emanuel","2019.10.03 04:07:13",7875011,630565
"emanuel","2019.10.03 04:21:21",7875091,630575
"emanuel","2019.10.03 04:28:21",7875143,630548
"emanuel","2019.10.03 04:36:04",7875244,630530
"emanuel","2019.10.03 04:43:02",7875253,630539
"emanuel","2019.10.03 04:56:25",7875290,630480
"emanuel","2019.10.03 05:17:31",7875800,630495
"emanuel","2019.10.03 23:41:29",7875878,630543
"emanuel","2019.10.03 23:55:29",7875891,630574
"emanuel","2019.10.04 00:03:04",7875899,630555
"emanuel","2019.10.04 00:09:40",7875870,630563
"emanuel","2019.10.04 00:16:59",7875856,630556
"emanuel","2019.10.04 00:37:56",7875796,630594
"emanuel","2019.10.04 00:51:26",7875773,630633
"emanuel","2019.10.04 00:58:24",7875761,630616
"emanuel","2019.10.04 01:05:32",7875659,630590
"emanuel","2019.10.04 01:12:37",7875601,630652
"emanuel","2019.10.04 01:26:24",7875506,630617
"emanuel","2019.10.04 01:33:34",7875472,630608
"emanuel","2019.10.04 01:40:22",7875396,630615
"emanuel","2019.10.04 01:47:48",7875300,630706
"emanuel","2019.10.04 02:08:14",7875185,630675
"emanuel","2019.10.04 02:15:19",7875136,630715
"emanuel","2019.10.04 02:22:22",7875079,630669
"emanuel","2019.10.04 02:29:18",7875063,630648
"emanuel","2019.10.04 02:37:04",7875050,630615
"emanuel","2019.10.04 02:43:20",7875041,630593
"emanuel","2019.10.04 02:50:52",7875050,630598
"emanuel","2019.10.04 02:57:55",7875075,630641
"emanuel","2019.10.04 03:04:18",7875068,630557
"emanuel","2019.10.04 03:11:15",7875014,630569
"emanuel","2019.10.04 03:18:16",7875009,630581
"emanuel","2019.10.04 03:25:11",7875002,630557
"emanuel","2019.10.04 03:33:01",7874971,630486
"emanuel","2019.10.04 03:39:19",7874930,630520
"emanuel","2019.10.04 03:53:11",7874962,630530
"emanuel","2019.10.04 04:00:41",7874891,630540
"emanuel","2019.10.04 04:07:23",7874953,630540
"emanuel","2019.10.04 04:14:42",7874966,630554
"emanuel","2019.10.04 04:21:26",7874978,630536
"emanuel","2019.10.04 04:28:15",7874941,630560
"emanuel","2019.10.04 04:35:08",7874880,630529
"emanuel","2019.10.04 04:43:03",7875461,630069
"emanuel","2019.10.04 04:49:10",7874968,630500
"emanuel","2019.10.04 04:56:26",7874916,630368
"emanuel","2019.10.04 05:03:20",7875044,630478
"emanuel","2019.10.04 05:10:15",7875114,630486
"emanuel","2019.10.04 05:17:43",7875117,630498
"emanuel","2019.10.04 05:24:32",7875237,630518
"emanuel","2019.10.04 05:31:13",7875377,630488
