id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
sara,2019.10.02 04:30:00,2019.10.02 04:25:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 04:35:00,2019.10.02 04:30:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:35:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 04:40:00,2019.10.02 04:35:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:42:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 04:45:00,2019.10.02 04:40:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:49:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 04:50:00,2019.10.02 04:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 04:55:00,2019.10.02 04:50:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 04:56:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 05:00:00,2019.10.02 04:55:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.02 05:03:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.02 05:05:00,2019.10.02 05:00:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.02 05:10:00,2019.10.02 05:05:00,,,,,,,,,,,,,,,,1,No,,1
